,city,comments,country,date posted,datetime,duration (hours/min),duration (seconds),latitude,longitude,shape,state
13921,olney&#44 buckinghamshire (uk/england),My sighting happened a long time ago in 1974 at the time i was twelve years old and had never heard of u.f.o.s let alone seen one.Some,,12/2/2000,11/3/1974 20:30,10 seconds,10,52.154738,-0.701378,disk,
13922,uxbridge,Was driving South on Route 146 through Uxbridge&#44 MA (Approx. 5 miles N of the Rhode Island border.) I was alone. Observed a bright whit,us,4/2/1999,1/13/1975 01:30,5 - 10 mins.,600,42.0772222,-71.63,light,ma
13923,brampton (canada),This was scary as I never saw my father again,ca,5/15/2006,11/3/1979 23:50,30 sec,30,43.683333,-79.766667,cross,on
14302,scranton,Rectangular object moving at a very high rate of speed with no noise.,us,2/14/2008,1/14/1973 19:00,10 seconds,10,41.4088889,-75.66277779999999,rectangle,pa
14303,tullahoma,Up close and personal to a bright glowing disk while fishing at night,us,9/9/2013,11/4/1974 20:00,15 minutes,900,35.3619444,-86.2094444,disk,tn
14304,brockport,Saucer craft moves slowly&#44 hovers&#44 tips up on angle&#44 passes over town&#44 lands in open field.,us,2/16/2000,11/4/1977 17:00,8 minutes,480,43.2136111,-77.9394444,disk,ny
14305,el paso,Bright light deep in space moving very fast,us,1/10/2009,1/14/1977 22:00,30min,1800,31.7586111,-106.4863889,unknown,tx
14306,milford haven (uk/england),a stationery object in the sky&#44 north of saudi arabia.,gb,7/16/2006,11/4/1979 16:00,60 min,3600,51.716667,-5.033333,circle,
14640,bristol,BURNING disc  sighting 1960,us,8/28/2003,1/15/1960 22:00,20 minutes,1200,36.5963889,-82.18861109999999,disk,va
14641,jacksonville,Bright light makes 90 degree turn.,us,7/22/2013,11/5/1965 21:00,20 minutes,1200,30.3319444,-81.6558333,light,fl
14642,fort smith,I had just moved to Muldrow&#44 OK. and had guests from Weatherford&#44 OK there. We turned on the 10PM news&#44 and the announcer was saying th,,4/16/2005,1/15/1966 22:00,1 hr or more,3600,35.385924,-94.398547,circle,ar
14643,ft. smith,Clarification of timing of Ft. Smith&#44 AR sighting&#44 circa 1966/1967 (with additional sighting details),,2/14/2010,1/15/1966 22:00,1 hour,3600,35.385924,-94.398547,unknown,ar
14644,forbes afb,I was in a van on the base after working on C-130 aircraft that night. I remember it was very cold and were in the van smoking cigarett,,2/24/2005,1/15/1967 01:30,2-3 minutes,180,38.950279,-95.664169,disk,ks
14645,el  escorial (spain),Cigar shaped object steals 2 hours of two children&#39s time,,12/23/2002,1/15/1968 12:00,2 hrs,7200,40.583347,-4.127044000000001,circle,
14646,anjean,We were standing by our car parked at Anjean&#44 WV waiting for my brother after a good day of ruff grouse hunting. The first saucer came,us,3/19/2009,1/15/1968 17:30,4 minutes,240,38.02,-80.6333333,oval,wv
14647,memramcook (canada),Car sized flashing light followed silently overhead,ca,2/12/2004,1/15/1968 19:30,+- 15 min ??,900,46,-64.55,other,nb
14648,buford,I was travelling home with two friends on Buford Hwy &#44Leaving A small town named Flowery Branch after a birth day party &#44Heading back h,us,11/3/2005,11/5/1969 01:00,20 sec,20,34.1205556,-84.0044444,disk,ga
14649,miami,Sphere&#39s appear in the room within touching distance and stay for a considerable amount of time.,us,12/2/2000,1/15/1969 23:00,15 min. plus,900,25.7738889,-80.1938889,sphere,fl
14650,beardstown,1970 mysterious light in beardstown IL,us,4/16/2005,11/5/1970 01:00,4 min.,240,40.0175,-90.4241667,light,il
14651,hemet,Large at least 20 feet metallic ball&#44 blue grey (but it did change colors)&#44like liquid metal&#44 outside of my Mothers house just off the,us,4/2/1999,1/15/1970 21:00,1 hour,3600,33.7475,-116.9711111,cylinder,ca
14652,turin&#44 northern italy,At 1 P.M.in a clear sky&#44 a grey triangle with a light in the middle hovered over city for about 2 min&#44 then disappeared in1sec,,10/12/2001,1/15/1971 13:00,2minutes,120,45.070312,7.686856,triangle,
14653,malmstrom afb,UFO on USAF base 1972 or 1973,,9/28/2002,1/15/1972 23:00,mult hrs,120,47.504722,-111.18722199999999,unknown,mt
14654,terre haute,UFO tampreing with comunication towers in Terre Haute&#44 In,us,11/26/2003,1/15/1974 05:00,20 min,1200,39.4666667,-87.4138889,disk,in
14655,puerto rico,U.F.O.  Over Puerto Rico Appeared To Be Comming In for An Ocean Landing&#33,,12/16/2005,1/15/1974 18:30,10=minutes,600,18.220833,-66.590149,disk,
14656,winslow,SAW A BLUE FIREBALL  CROSS THE HIWAY IN WINSLOW&#44ARIZONA   IN 1977,us,4/18/2012,11/5/1975 00:00,3 minutes,180,35.0241667,-110.69666670000001,fireball,az
14657,cairo,Silent Triangle viewed for half an hour.,us,2/12/2004,1/15/1975 16:00,35 min.,2100,42.2988889,-73.99888890000001,triangle,ny
14658,pipestone,1970&#39s sighting of small UFO that hovered&#44 maneuvered&#44 split into two objects&#44 then rejoined and flew off.,us,4/16/2005,1/15/1975 16:00,5 minutes,300,44.0005556,-96.3172222,sphere,mn
14659,miami,1975 SIGHTING-CLOSER ENCOUNTER-2000,us,2/18/2001,1/15/1975 19:00,3 min,180,25.7738889,-80.1938889,light,fl
14660,springfield,Six or seven white lights in a row that turned red&#44 then back to white and quickly flew away,us,3/11/2006,1/15/1975 21:15,20 seconds,20,39.9305556,-75.32055559999999,unknown,pa
14661,orchard lake,rectangular  light dull white,us,4/27/2004,11/5/1976 19:30,20 sec ?,20,42.5830556,-83.3594444,rectangle,mi
14662,thousand oaks,was like a dot in the sky turn into a shape with a bird in the middle and faded to the ground,us,6/12/2002,1/15/1976 20:00,1minute,60,34.1705556,-118.83666670000001,changing,ca
14663,dingman&#39s ferry,While working as a security guard at Wild Acres Lake in 1977 saw a bright rise off the ground&#44 hover over trees and shoot off into sky.,,1/10/2009,1/15/1977 01:00,1 minute,60,41.203322,-77.194525,light,pa
14664,scottsbluff county (rural; western),Popped up over hill out of nowhere&#44 bright lights flashing,us,1/11/2002,1/15/1977 20:10,30+ seconds&#44 <60,30,41.8666667,-103.66666670000001,chevron,ne
14665,los angeles,Fireball passing through outer atmosphere about sunset.,us,2/16/1999,1/15/1979 17:00,30 seconds or less,30,34.0522222,-118.2427778,fireball,ca
14666,clines corners/tijeras (between),25 minute event of a Triangle shaped object seen by many on Interstate 40 in New Mexico&#44 between Clines Corner and Tijera&#44New Mexico,,7/28/2010,1/15/1979 20:00,20 - 25 minutes,1500,35.079524,-106.387891,triangle,nm
14667,salt lake city,enormous triangle gliding silently overhead,us,4/16/2005,1/15/1979 20:30,20 sec,20,40.7608333,-111.89027779999999,triangle,ut
15177,lake wales,I had a very close encounter with a ufo.  It was almost on top of my truck.  They were observing me and had forced me pull over.,us,4/2/1999,1/16/1970 19:00,15 mins.,900,27.9011111,-81.5861111,oval,fl
15519,franklin,White globe above river at prehistoric indian site,us,6/18/2004,11/7/1970 21:00,5 minutes,300,35.925,-86.8688889,sphere,tn
15520,ottawa (canada),I have lived with this event my whole life and to this day even as a retired Military Air Traffic Controller&#44 I remember the event like,ca,3/21/2003,11/7/1972 05:20,60 seconds,60,45.416667,-75.7,disk,on
15521,albany,Starlike objects,us,7/4/2012,1/17/1975 18:00,10 minutes,600,42.6525,-73.7566667,light,ny
15522,auckland (new zealand),Large flying circular craft over Auckland,,12/14/2004,11/7/1976 22:00,10-15 minutes,900,-36.84846,174.76333200000002,disk,
15890,tucson,Dark triangular object emitting &quot;dread&quot;&#44 searching for something&#44 then challenges USAF base security.,us,12/14/2004,11/8/1972 20:00,10-15 min,900,32.2216667,-110.9258333,triangle,az
15891,blacksburg,In the early 70&#39s&#44 four of us chased lights in the sky. ( we were in a vehicle ),us,4/26/1999,1/18/1972 21:00,2 hours,7200,35.1211111,-81.51611109999999,light,sc
15892,madison,Oval&#44 Glowing Chartreuse / Green Craft with Rotating / Blinking Red to Yellow lights along the side,us,8/30/2013,1/18/1974 19:00,30 seconds,30,44.7975,-69.88027779999999,oval,me
15893,weimar,i was 23 years old and had just given birth to my first child two days previous.  my daughter was just hours old and i was marvelling a,us,5/27/2003,11/8/1977 14:00,5-7 mins,420,39.0375,-120.9713889,other,ca
15894,riverside,UFO EXPERIENCE (PHENOMENA) TUESDAY JANUARY 18&#44 1977,us,2/21/2014,1/18/1977 17:45,10 days,86400,41.7672222,-71.36527779999999,oval,ri
16314,pharr,V shaped glowing object splits up into six similar objects and quickly disperse.,us,4/16/2005,11/9/1962 20:30,40 seconds,40,26.1944444,-98.1833333,chevron,tx
16315,old saybrook,Cluster of red lights hovering at low altitude without sound during Great Northeast Black-out,us,3/19/2009,11/9/1965 17:45,10 min,600,41.2916667,-72.3766667,light,ct
16316,middletown,Posssible UFO seen near Middletown&#44 NY on the November night of the great northeastern black-out of 1965.,us,2/14/2010,11/9/1965 18:00,one second,1,41.4458333,-74.4233333,sphere,ny
16317,orange county,1973  A 40 Minute Daytime Viewing Of A BlackHole In Orange County California Skies,us,2/18/2001,11/9/1973 01:00,40min,2400,33.7877778,-117.8522222,oval,ca
16318,beloit,a friend and i were walking north thru a field between afton road and and the kruger golf course to meet a third friend. the sky was cl,us,8/5/2001,11/9/1975 21:15,30 seconds,30,42.5083333,-89.0316667,disk,wi
16319,coventry,Huge wing craft - 1000 feet in width hovered over house&#44 no noise or lights,us,8/12/2008,1/19/1977 20:30,2 minutes,120,41.7,-71.6833333,triangle,ri
16653,holyoke,6 massive ufo&#39s parked on moon. old sighting,us,2/22/2005,1/20/1963 22:00,20 ninutes,1200,42.2041667,-72.6166667,disk,ma
16654,lake wales,The ufo used simulated police lights to pull me over and then just sat there apparently observing me.,us,12/2/2000,1/20/1969 19:00,5 minutes or so,300,27.9011111,-81.5861111,disk,fl
16655,danville,sister ans i were sliding in the snow;when this egg object landed;,us,1/22/2000,1/20/1970 15:00,20 min,1200,42.9125,-71.125,egg,nh
16656,midland,Large cigar shaped hovering craft with flashing lights.,us,4/16/2005,1/20/1978 02:00,30 seconds,30,31.9972222,-102.0775,cigar,tx
16856,rome,An unmistakable sighting of a silent craft that followed us for 3miles&#44 stopped hovered and accelerated out of sight straight up.,us,3/27/2014,12/10/1963 23:00,20 minutes,1200,34.2569444,-85.1647222,oval,ga
16857,san marcos,What happened on that buss in 1965&#44 in Texas,us,10/31/2003,12/10/1965 21:00,1 minute,60,29.8830556,-97.94111109999999,light,tx
16858,abbeville (lake secession),I had a close incounter with a UFO/(saucer/disc).  Craft hoovered about ten feet over my head&#44 backed off&#44 lowered to eye level&#44 then r,us,1/28/1999,12/10/1968 00:30,5 min,300,34.1780556,-82.3791667,disk,sc
16859,pauncetony,strange man appears in heh woods,,12/12/2009,12/10/1974 10:00,2 minutes,120,41.203322,-77.194525,unknown,pa
16860,sydney (nsw&#44 australia),Two objects of light shoot silently across the night sky.,au,12/23/2002,12/10/1976 19:30,3 seconds app.,3,-33.861481,151.205475,light,
16861,mexico,Four silvery disk objects observed,us,4/2/1999,12/10/1978 01:00,hour +,3,40.5375,-77.3536111,disk,pa
17225,poughkeepsie,Early evening  encounter at intersection near Arlington High School with object hovering obove interestion&#44 then quickly disappearing.,us,12/16/2005,12/1/1965 17:00,5 min,300,41.7002778,-73.92138890000001,triangle,ny
17226,union,UFO over 5 Points&#44 Union &#44 NJ,us,10/30/2012,12/1/1970 16:30,30 minutes,1800,40.6975,-74.26361109999999,disk,nj
17227,chattanooga,Blue Circles &amp; 1 Red Circle float in formation (Alt. 20K to 50K feet),us,1/17/2004,12/1/1972 17:00,hour&#44 roughly,1800,35.0455556,-85.30972220000001,circle,tn
17228,eddington,Black circle dimly lit outside perimeter can stop dead in air,us,1/12/2012,12/1/1972 19:00,1 min.,60,44.8261111,-68.6938889,circle,me
17229,osowatomie,In 1972 my ex-husband and I were returning from Christmas shopping. I noticed an object following us and coming closer to our car. When,,7/16/2003,12/1/1972 20:00,15 minutes,900,38.497237,-94.950521,circle,ks
17230,cullowhee,Dancing Lights over College Campus,us,3/21/2003,12/1/1974 20:30,hour,300,35.3136111,-83.1766667,light,nc
17231,cullowhee,In 1974 I was in Walker dorm on the 7th floor where I went to school at Western Carolina University&#44 in the little mountain village of,us,2/1/2007,12/1/1974 22:30,hour,300,35.3136111,-83.1766667,sphere,nc
17232,edgewater,lg glowimg ball Florida 1975  S. of Edgewater  after midnight maybe around 2:00 for an hr. jit looked floating ground level,us,1/17/2004,12/1/1975 02:00,1 hour,3600,28.9886111,-80.9025,fireball,fl
17233,hollywood,Classic Saucer over Hollywood at Christmas Season 1975,us,4/15/2000,12/1/1975 04:00,1 minute?,60,34.0983333,-118.32583329999999,disk,ca
17234,louisville,bright orange &#44very high in space&#44going from south to the north--going a a fast speed&#33,us,11/21/2010,12/1/1975 22:30,4mins,240,38.2541667,-85.7594444,fireball,ky
17235,rockland county,Dream of alien attack with &quot;stun&quot; tripod,us,2/1/2007,12/1/1978 01:00,15 minutes,900,41.9452778,-74.9133333,unknown,ny
17236,edison/asbury park,was follow by object in edison&#44 abducted for 4 hrs. returned to asbury pk saw craft on ground and in sky changed my life.,,4/22/2003,12/1/1978 01:30,hours,900,40.220391,-74.01208199999999,other,nj
17237,water valley,the strange object  in the sky that I do not talk about but will always remember,us,5/11/2005,12/1/1979 01:00,20 seconds,20,34.1513889,-89.6313889,cigar,ms
17646,spartanburg,FLASH IN THE SKY&#44 BRIGHT LIGHT IN THE WINDOWS OF THE OBJECT. THE NIGHT WAS CLEAR,us,4/27/2004,12/12/1965 23:00,2 min,120,34.9494444,-81.93222220000001,oval,sc
17647,logansport/kokomo.,Bright light front end of diesel train shape hovering /from distant star to huge craft overhead/passenger windows no soun no wings/tail,,12/12/2009,12/12/1968 03:00,5 min.&#39s?,300,40.668955,-86.134588,cigar,in
17648,kirkland,MY WIFE AND I WERE DRIVING SOUTH ON I405 WHEN I SAW WHAT LOOKED LIKE A LARGE AIRCRAFT ON FIRE DESCENDING INTO THE SEATTLE AIR SPACE. IT,us,7/23/2003,12/12/1973 21:00,3 min,180,47.6816667,-122.2075,triangle,wa
18201,webster city,Two silent and slowly moving red spheres suddenly accelerate and vanish.,us,12/16/2005,12/15/1966 17:30,2 minutes,120,42.4694444,-93.8158333,sphere,ia
18202,valley forge,Ball decending toward home about 50 yds. away and about 50 ft. high..Son panicked and ran into house thinking it was a plane about to c,us,9/13/2002,12/15/1966 19:00,6 mins,360,40.0969444,-75.47,sphere,pa
18203,la plata,bright rotating colors&#44 two objects&#44 one large and one much smaller.,us,10/19/1999,12/15/1967 19:30,10 minutes,600,38.5291667,-76.97555559999999,circle,md
18204,richmond (canada),rainbow lighting travelled around the object,ca,5/27/2003,12/15/1968 17:30,5-10 min.,600,45.666667,-72.15,disk,bc
18205,joshua tree national park,Multiple silent flashes in the sky.,,12/16/1999,12/15/1968 21:00,1-2 hours,7200,33.873415,-115.90099199999999,flash,ca
18206,glenmore,A very clear sighting on highway U.S. 165 in Louisiana north of Oakdale near the small town of Glenmora in 1969.,us,10/31/2003,12/15/1969 16:00,15/20 sec,20,30.2044444,-91.19722220000001,circle,la
18207,viet nam (location not specified),Saucer and Dome observed by Starlite Scope in Vietnam During the War.,,7/16/2003,12/15/1969 21:00,15 minutes,900,14.058324,108.277199,disk,
18208,richmond/berea,Circular shaped&#44 glowing object&#44 hovering but moving slowly&#44 then  traveling at a speed of at least thousands of mies per hourl,,10/30/2006,12/15/1969 23:00,30 seconds,30,37.692171,-84.259497,circle,ky
18209,newton centre,Vertical trapazoid having a glowing pale yellow cloor and gliding across the sky with a wallowing motion.,,8/24/2010,12/15/1970 21:00,3-5 seconds,5,42.33005,-71.194825,other,ma
18210,olympia,Diamond shaped object flying south from Seattle towards Portland with 1 light on each corner and a red beam rotating from underneath.,us,2/11/2003,12/15/1973 01:00,appox 10 mins,600,47.0380556,-122.89944440000001,diamond,wa
18211,beaumont,Watched star like object on the horizan go up in an arch and then approach me and fly close enough so I could see the pilot.,us,5/24/1999,12/15/1974 02:00,1 hour,3600,30.0858333,-94.1016667,cigar,tx
18212,junction city,saw large diamond shaped craft fly almost directly over head at night (bright moon w/thin clouds) . Craft made humming sound that wasn&#39,us,1/28/1999,12/15/1976 22:15,2-3 minutes,180,39.0286111,-96.83111109999999,diamond,ks
18213,new albany,Flat black disc&#44 no lights&#44 spinning with a slight wobble&#44 no sound,us,2/14/2006,12/15/1977 12:00,1to 2 minutes,120,38.2855556,-85.8241667,disk,in
18214,malvern,I saw a red dot dancing radically in the night sky.It was to the north of me and I watched it untill it shot&#44like a red streak of light,us,7/23/2000,12/15/1977 22:00,0:15,15,34.3622222,-92.81277779999999,light,ar
18215,lake don pedro,From a sideview looked like very large dark rectangles moving above the water very quickly&#44&#44no sound.,,10/3/2013,12/15/1978 14:00,4 seconds,4,37.735443,-120.383902,rectangle,ca
